"fecha_deposito","numero_expediente","importe_aprobado","nombre_hospital","codigo_refes","id_provincia","provincia"
"2018-09-18","2017-31812854",7584,"HOSPITAL SUBZONAL DR. ENRIQUE ERILL",1.00625e+13,6,"BUENOS AIRES"
"2018-09-18","2017-32383676",3860,"HOSPITAL MUNICIPAL ODONTOLOGICO MALVINAS ARGENTINAS",5.00652e+13,6,"BUENOS AIRES"
"2018-09-18","2017-34367802",6058,"HOSPITAL ZONAL GENERAL DE AGUDOS MAGDALENA V. DE MARTINEZ",1.00681e+13,6,"BUENOS AIRES"
"2018-09-18","2017-34382300",10374,"HOSPITAL ZONAL GENERAL DE AGUDOS MAGDALENA V. DE MARTINEZ",1.00681e+13,6,"BUENOS AIRES"
"2018-09-18","2017-34406069",3910,"HOSPITAL ZONAL GENERAL DE AGUDOS DESCENTRALIZADO EVITA PUEBLO",1.00609e+13,6,"BUENOS AIRES"
"2018-09-18","2017-35228052",7919,"CENTRO MUNICIPAL DE ALTA COMPLEJIDAD DRA. MARIA DE LOS ANGELES MOLINS",5.00652e+13,6,"BUENOS AIRES"
"2018-09-18","2017-35229915",1656,"CENTRO MUNICIPAL DE ALTA COMPLEJIDAD DRA. MARIA DE LOS ANGELES MOLINS",5.00652e+13,6,"BUENOS AIRES"
"2018-09-18","2018-02234468",6927.5,"HOSPITAL ZONAL GENERAL DE AGUDOS ABRAHAM F. PIÑEYRO",1.00641e+13,6,"BUENOS AIRES"
"2018-09-18","2018-02443446",584,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-09-18","2018-02583624",189,"HOSPITAL MUNICIPAL DE AGUDOS DR. LEONIDAS LUCERO",1.00606e+13,6,"BUENOS AIRES"
"2018-09-18","2018-02770840",396,"HOSPITAL MUNICIPAL DE AGUDOS DR. LEONIDAS LUCERO",1.00606e+13,6,"BUENOS AIRES"
"2018-09-18","2018-03261361",10731,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-09-18","2018-03639870",416,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-09-18","2018-03677662",3792,"HOSPITAL ZONAL GENERAL DE AGUDOS SAN FELIPE",1.00676e+13,6,"BUENOS AIRES"
"2018-09-18","2018-03680392",8584,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-09-18","2018-05167050",14309,"HOSPITAL ZONAL GENERAL DE AGUDOS DESCENTRALIZADO EVITA PUEBLO",1.00609e+13,6,"BUENOS AIRES"
"2018-09-18","2018-05871734",3814,"HOSPITAL ZONAL ESPECIALIZADO EN ONCOLOGIA LUCIANO FORTABAT",1.4066e+13,6,"BUENOS AIRES"
"2018-09-18","2018-06294168",13498,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-18","2018-06367578",2264,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-18","2018-06707817",495,"CENTRO PERIFERICO BAJO BOULOGNE",5.00676e+13,6,"BUENOS AIRES"
"2018-09-18","2018-06707908",7000,"HOSPITAL MATERNO INFANTIL DR. CARLOS GIANNANTONIO",1.20676e+13,6,"BUENOS AIRES"
"2018-09-18","2018-06888272",274,"HOSPITAL MATERNO INFANTIL DR. CARLOS GIANNANTONIO",1.20676e+13,6,"BUENOS AIRES"
"2018-09-18","2018-06905988",274,"HOSPITAL MATERNO INFANTIL DR. CARLOS GIANNANTONIO",1.20676e+13,6,"BUENOS AIRES"
"2018-09-18","2018-06909684",396,"HOSPITAL MATERNO INFANTIL DR. CARLOS GIANNANTONIO",1.20676e+13,6,"BUENOS AIRES"
"2018-09-18","2018-06912205",5008,"HOSPITAL MATERNO INFANTIL DR. CARLOS GIANNANTONIO",1.20676e+13,6,"BUENOS AIRES"
"2018-09-18","2018-06914155",18404,"HOSPITAL MATERNO INFANTIL DR. CARLOS GIANNANTONIO",1.20676e+13,6,"BUENOS AIRES"
"2018-09-18","2018-08911709",3238,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-09-18","2018-09411060",4452,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-18","2018-09417292",4985,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-18","2018-10475817",13241.88,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-18","2018-14929194",490,"HOSPITAL MUNICIPAL DE COLON",1.00618e+13,6,"BUENOS AIRES"
"2018-09-18","2018-20009585",4100,"HOSPITAL ZONAL GENERAL DE AGUDOS GENERAL MANUEL BELGRANO",1.00637e+13,6,"BUENOS AIRES"
"2018-09-18","2018-23059612",27660,"HOSPITAL INTERZONAL ESPECIALIZADO MATERNO INFANTIL DR. VICTORIO TETAMANTI",1.20636e+13,6,"BUENOS AIRES"
"2018-09-18","2018-23060641",27232,"HOSPITAL INTERZONAL ESPECIALIZADO MATERNO INFANTIL DR. VICTORIO TETAMANTI",1.20636e+13,6,"BUENOS AIRES"
"2018-09-18","2018-25929269",43962.64,"HOSPITAL INTERZONAL GENERAL DE AGUDOS LUISA CRAVENNA DE GANDULFO",1.00649e+13,6,"BUENOS AIRES"
"2018-09-18","2018-25930161",7132,"HOSPITAL INTERZONAL GENERAL DE AGUDOS LUISA CRAVENNA DE GANDULFO",1.00649e+13,6,"BUENOS AIRES"
"2018-09-18","2018-27487320",858,"INSTITUTO NACIONAL DE REHABILITACION PSICOFISICA DEL SUR",1.40636e+13,6,"BUENOS AIRES"
"2018-09-18","2018-28286011",2246,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-18","2018-28299375",24053.13,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-18","2018-28302601",3022,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-18","2018-28303017",9042,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-18","2018-28313453",6538,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-18","2018-28314207",1123,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-18","2018-28322962",5024,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-18","2018-28323228",7876,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-18","2018-29963482",198,"HOSPITAL INTERZONAL GENERAL DE AGUDOS EVITA",1.00643e+13,6,"BUENOS AIRES"
"2018-09-18","2018-29970415",7000,"HOSPITAL INTERZONAL GENERAL DE AGUDOS EVITA",1.00643e+13,6,"BUENOS AIRES"
"2018-09-18","27485/2017",20479,"HOSPITAL ZONAL GENERAL DE AGUDOS SAN FELIPE",1.00676e+13,6,"BUENOS AIRES"
"2018-09-18","28298/2017",2002,"HOSPITAL INTERZONAL GENERAL DE AGUDOS GENERAL SAN MARTIN",1.00644e+13,6,"BUENOS AIRES"
"2018-09-18","32435/2017",6328.1,"HOSPITAL INTERZONAL GENERAL DE AGUDOS GENERAL SAN MARTIN",1.00644e+13,6,"BUENOS AIRES"
"2018-09-18","32436/2017",33667.12,"HOSPITAL INTERZONAL GENERAL DE AGUDOS GENERAL SAN MARTIN",1.00644e+13,6,"BUENOS AIRES"
"2018-09-27","2017-15238289",37747.9,"HOSPITAL INTERZONAL GENERAL DE AGUDOS LUISA CRAVENNA DE GANDULFO",1.00649e+13,6,"BUENOS AIRES"
"2018-09-27","2017-15674616",3596,"HOSPITAL ZONAL GENERAL DE AGUDOS EURNEKIAN(EX MADRE TERESA DE CALCUTA)",1.00627e+13,6,"BUENOS AIRES"
"2018-09-27","2017-15676008",20462,"HOSPITAL INTERZONAL GENERAL DE AGUDOS PRESIDENTE PERON",1.00604e+13,6,"BUENOS AIRES"
"2018-09-27","2017-15780173",8228,"HOSPITAL INTERZONAL GENERAL DE AGUDOS PRESIDENTE PERON",1.00604e+13,6,"BUENOS AIRES"
"2018-09-27","2017-15957142",2945,"HOSPITAL INTERZONAL DE AGUDOS ESPECIALIZADO EN PEDIATRIA SUPERIORA SOR MARIA LUDOVICA",1.10644e+13,6,"BUENOS AIRES"
"2018-09-27","2017-18642354",7185,"HOSPITAL INTERZONAL ESPECIALIZADO MATERNO INFANTIL DR. VICTORIO TETAMANTI",1.20636e+13,6,"BUENOS AIRES"
"2018-09-27","2017-19111786",51409.04,"HOSPITAL JOSE MARIA GOMENDIO",1.00667e+13,6,"BUENOS AIRES"
"2018-09-27","2017-21898644",219794.95,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2017-29115517",25682,"HOSPITAL ZONAL GENERAL DE AGUDOS EURNEKIAN(EX MADRE TERESA DE CALCUTA)",1.00627e+13,6,"BUENOS AIRES"
"2018-09-27","2017-30331962",2912,"HOSPITAL INTERZONAL GENERAL DE AGUDOS PRESIDENTE PERON",1.00604e+13,6,"BUENOS AIRES"
"2018-09-27","2017-30368396",626,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-09-27","2017-30996882",1170,"HOSPITAL INTERZONAL ESPECIALIZADO DE AGUDOS Y CRONICOS SAN JUAN DE DIOS",1.00644e+13,6,"BUENOS AIRES"
"2018-09-27","2017-31735384",34365.96,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2017-31735825",3238,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2017-31778611",13134,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2017-31796185",2107,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2017-32275033",990,"HOSPITAL MUNICIPAL ODONTOLOGICO MALVINAS ARGENTINAS",5.00652e+13,6,"BUENOS AIRES"
"2018-09-27","2017-32540278",611,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-09-27","2017-33015547",396,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-09-27","2017-33030738",6854,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-09-27","2017-33041170",71054.34,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-09-27","2017-33483252",10393,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-09-27","2017-33531774",2178,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-09-27","2017-33693789",15826,"HOSPITAL ZONAL GENERAL DE AGUDOS MAGDALENA V. DE MARTINEZ",1.00681e+13,6,"BUENOS AIRES"
"2018-09-27","2018-02305181",1301.76,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-02305492",616,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-02306561",416,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-02308218",177140.98,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-02310829",31666.5,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-02561657",788,"HOSPITAL MUNICIPAL DE AGUDOS DR. LEONIDAS LUCERO",1.00606e+13,6,"BUENOS AIRES"
"2018-09-27","2018-02925612",5217,"HOSPITAL ZONAL GENERAL DE AGUDOS SAN FELIPE",1.00676e+13,6,"BUENOS AIRES"
"2018-09-27","2018-02985590",16758.03,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-02985957",105976.79,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-03624848",4786,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-09-27","2018-03630697",406,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-09-27","2018-03635592",7078,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-09-27","2018-03711919",3695,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-03814182",101755,"HOSPITAL INTERZONAL GENERAL DE AGUDOS PROFESOR DR. LUIS GÜEMES",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-04078683",276,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-09-27","2018-04080120",756,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-09-27","2018-04081661",274,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-09-27","2018-04843167",7000,"HOSPITAL ZONAL GENERAL DE AGUDOS DESCENTRALIZADO EVITA PUEBLO",1.00609e+13,6,"BUENOS AIRES"
"2018-09-27","2018-05043367",948,"HOSPITAL ZONAL GENERAL DE AGUDOS DESCENTRALIZADO EVITA PUEBLO",1.00609e+13,6,"BUENOS AIRES"
"2018-09-27","2018-05044925",832,"HOSPITAL ZONAL GENERAL DE AGUDOS DESCENTRALIZADO EVITA PUEBLO",1.00609e+13,6,"BUENOS AIRES"
"2018-09-27","2018-05047218",60201,"HOSPITAL ZONAL GENERAL DE AGUDOS DESCENTRALIZADO EVITA PUEBLO",1.00609e+13,6,"BUENOS AIRES"
"2018-09-27","2018-05048367",7000,"HOSPITAL ZONAL GENERAL DE AGUDOS DESCENTRALIZADO EVITA PUEBLO",1.00609e+13,6,"BUENOS AIRES"
"2018-09-27","2018-05694491",1094.2,"HOSPITAL ZONAL ESPECIALIZADO EN ODONTOLOGIA Y ORTODONCIA",5.00686e+13,6,"BUENOS AIRES"
"2018-09-27","2018-05818194",7799,"HOSPITAL INTERZONAL GENERAL DE AGUDOS PROFESOR DR. RODOLFO ROSSI",1.00644e+13,6,"BUENOS AIRES"
"2018-09-27","2018-05874324",1837,"HOSPITAL ZONAL ESPECIALIZADO EN ONCOLOGIA LUCIANO FORTABAT",1.4066e+13,6,"BUENOS AIRES"
"2018-09-27","2018-06290628",10061.75,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-06292418",15558.37,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-06322522",28176.31,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-09114549",1170,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-09-27","2018-17566614",1101,"HOSPITAL MUNICIPAL OFTALMOLOGICO DR HORACIO LOPEZ",1.00625e+13,6,"BUENOS AIRES"
"2018-09-27","2018-21186620",624,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-09-27","2018-21190803",624,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-09-27","2018-21192023",208,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-09-27","2018-21199411",1444,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-09-27","2018-21225658",12823,"HOSPITAL INTERZONAL GENERAL DE AGUDOS PROFESOR DR. RODOLFO ROSSI",1.00644e+13,6,"BUENOS AIRES"
"2018-09-27","2018-21230196",4725,"HOSPITAL INTERZONAL GENERAL DE AGUDOS PROFESOR DR. RODOLFO ROSSI",1.00644e+13,6,"BUENOS AIRES"
"2018-09-27","2018-21363874",36330,"HOSPITAL INTERZONAL GENERAL DE AGUDOS PROFESOR DR. RODOLFO ROSSI",1.00644e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22284819",66609,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22395981",2319,"CENTRO DE PREVENCION Y ASISTENCIA EN NUTRICION",5.00681e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22396144",12434,"CENTRO  ISIDORO GALVEZ",5.00675e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22396335",16423,"CENTRO DE SALUD DI MATTEO - VILLA FEDERAL",5.00675e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22396834",2714,"CENTRO DE SALUD TRONCOS DEL TALAR",5.00681e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22397114",29826.86,"HOSPITAL MUNICIAPL MATERNO INFANTIL DE TIGRE DR. FLORENCIO ESCARDO",,,
"Dr. Florencio Escardo""","12068100000000",6,"BUENOS AIRES",,,
"2018-09-27","2018-22397217",10120,"HOSPITAL MUNICIAPL MATERNO INFANTIL DE TIGRE DR. FLORENCIO ESCARDO",,,
"Dr. Florencio Escardo""","12068100000000",6,"BUENOS AIRES",,,
"2018-09-27","2018-22397351",1502,"HOSPITAL OFTALMOLOGICO MUNICIPAL DR. RAMON CARRILLO",1.40681e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22408661",13354,"HOSPITAL ZONAL GENERAL DE AGUDOS MAGDALENA V. DE MARTINEZ",1.00681e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22408764",5217,"HOSPITAL ZONAL GENERAL DE AGUDOS MAGDALENA V. DE MARTINEZ",1.00681e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22408883",1443,"HOSPITAL ZONAL GENERAL DE AGUDOS MAGDALENA V. DE MARTINEZ",1.00681e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22408973",2716,"HOSPITAL ZONAL GENERAL DE AGUDOS MAGDALENA V. DE MARTINEZ",1.00681e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22409046",1181,"HOSPITAL ZONAL GENERAL DE AGUDOS MAGDALENA V. DE MARTINEZ",1.00681e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22412616",6788,"HOSPITAL ZONAL GENERAL DE AGUDOS MAGDALENA V. DE MARTINEZ",1.00681e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22412667",1530,"HOSPITAL ZONAL GENERAL DE AGUDOS MAGDALENA V. DE MARTINEZ",1.00681e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22412723",5043,"HOSPITAL ZONAL GENERAL DE AGUDOS MAGDALENA V. DE MARTINEZ",1.00681e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22412803",2571,"HOSPITAL ZONAL GENERAL DE AGUDOS MAGDALENA V. DE MARTINEZ",1.00681e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22551832",6745,"CENTRO  CRISOL",5.00675e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22798863",1380,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-22803595",72609.26,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-23311092",68,"HOSPITAL INTERZONAL ESPECIALIZADO MATERNO INFANTIL DR. VICTORIO TETAMANTI",1.20636e+13,6,"BUENOS AIRES"
"2018-09-27","2018-24440762",30232,"HOSPITAL MATERNO INFANTIL DR. CARLOS GIANNANTONIO",1.20676e+13,6,"BUENOS AIRES"
"2018-09-27","2018-25565753",66,"COLONIA NACIONAL DR. MANUEL A. MONTE DE OCA",1.3065e+13,6,"BUENOS AIRES"
"2018-09-27","2018-25566350",12342,"COLONIA NACIONAL DR. MANUEL A. MONTE DE OCA",1.3065e+13,6,"BUENOS AIRES"
"2018-09-27","2018-25567227",66,"COLONIA NACIONAL DR. MANUEL A. MONTE DE OCA",1.3065e+13,6,"BUENOS AIRES"
"2018-09-27","2018-25856028",10404,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-25930491",8134.71,"HOSPITAL INTERZONAL GENERAL DE AGUDOS LUISA CRAVENNA DE GANDULFO",1.00649e+13,6,"BUENOS AIRES"
"2018-09-27","2018-27281155",3175,"CENTRO DE SALUD RIO CARAPACHAY.",5.00681e+13,6,"BUENOS AIRES"
"2018-09-27","2018-27450677",8177,"CENTRO N 26 DE SAN FERNANDO.",5.00675e+13,6,"BUENOS AIRES"
"2018-09-27","2018-28318909",3852.3,"HOSPITAL JOSE MARIA GOMENDIO",1.00667e+13,6,"BUENOS AIRES"
"2018-09-27","2018-28325187",5293,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-28327077",1255,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-28340899",651,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-28341672",15043,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-28346368",28022.49,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","2018-28544660",1985,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-09-27","20372/2017",79,"CENTRO DE SALUD CARLOS MENEM (hijo)",5.00625e+13,6,"BUENOS AIRES"
"2018-09-27","20373/2017",474,"CENTRO DE SALUD CARLOS MENEM (hijo)",5.00625e+13,6,"BUENOS AIRES"
"2018-09-27","33878/2017",4668,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-09-27","55759/2016",70747.44,"HOSPITAL ZONAL GENERAL DE AGUDOS MI PUEBLO",1.00627e+13,6,"BUENOS AIRES"
"2018-09-27","57384/2016",679,"CENTRO  BARRIO VILLA JARDIN",5.00675e+13,6,"BUENOS AIRES"
"2018-09-27","60203/2016",3326,"SISTEMA DE EMERGENCIAS MUNICIPALES SAN FERNANDO SALUD",5.30675e+13,6,"BUENOS AIRES"
"2018-09-27","9853/2017",44980,"HOSPITAL MUNICIPAL JUAN CIRILO SANGUINETTI",1.00664e+13,6,"BUENOS AIRES"
"2018-10-02","2018-01390877",13520.15,"HOSPITAL ZONAL GENERAL DE AGUDOS SAN FELIPE",1.00676e+13,6,"BUENOS AIRES"
"2018-10-02","2018-02565203",697,"HOSPITAL MUNICIPAL DE AGUDOS DR. LEONIDAS LUCERO",1.00606e+13,6,"BUENOS AIRES"
"2018-10-02","2018-02829276",5933,"HOSPITAL ZONAL GENERAL DE AGUDOS DR. ALBERTO BALESTRINI",1.20643e+13,6,"BUENOS AIRES"
"2018-10-02","2018-02985812",3048.13,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-10-02","2018-03245075",274,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-10-02","2018-03265623",2129,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-10-02","2018-03268926",416,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-10-02","2018-04701140",7352,"HOSPITAL ZONAL GENERAL DE AGUDOS DESCENTRALIZADO EVITA PUEBLO",1.00609e+13,6,"BUENOS AIRES"
"2018-10-02","2018-04701312",38524.82,"HOSPITAL ZONAL GENERAL DE AGUDOS DESCENTRALIZADO EVITA PUEBLO",1.00609e+13,6,"BUENOS AIRES"
"2018-10-02","2018-05000209",24653,"HOSPITAL MATERNO INFANTIL DR. CARLOS GIANNANTONIO",1.20676e+13,6,"BUENOS AIRES"
"2018-10-02","2018-05004438",7264,"HOSPITAL MATERNO INFANTIL DR. CARLOS GIANNANTONIO",1.20676e+13,6,"BUENOS AIRES"
"2018-10-02","2018-06290827",11624,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-10-02","2018-06325744",2876,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-10-02","2018-06367722",1748,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-10-02","2018-09295492",1122,"HOSPITAL MATERNO INFANTIL DR. CARLOS GIANNANTONIO",1.20676e+13,6,"BUENOS AIRES"
"2018-10-02","2018-09423241",1738,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-10-02","2018-10475314",4467,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-10-02","2018-22393578",2632,"HOSPITAL ZONAL GENERAL DE AGUDOS MAGDALENA V. DE MARTINEZ",1.00681e+13,6,"BUENOS AIRES"
"2018-10-02","2018-25485471",1342836,"HOSPITAL INTERZONAL DR. J. A. ESTEVES",1.30649e+13,6,"BUENOS AIRES"
"2018-10-02","2018-27622887",143220.46,"HOSPITAL ZONAL GENERAL DE AGUDOS HEROES DE MALVINAS",1.00654e+13,6,"BUENOS AIRES"
"2018-10-02","2018-27622925",8439.32,"HOSPITAL ZONAL GENERAL DE AGUDOS HEROES DE MALVINAS",1.00654e+13,6,"BUENOS AIRES"
"2018-10-02","2018-27622981",7522.32,"HOSPITAL ZONAL GENERAL DE AGUDOS HEROES DE MALVINAS",1.00654e+13,6,"BUENOS AIRES"
